Id del anuncio;Tipo de inmueble;Tipo de vendedor;Barrio;Municipio;Distrito;Precio;Euros/m2;Metros cuadrados construidos;Habitaciones;Baños;Planta;Latitud;Longitud;Ascensor (Sí/No);Obra nueva (Sí/No);Piscina (Sí/No);Terraza (Sí/No);Parking (Sí/No);Parking incluído en el precio (Sí/No);Aire acondicionado (Sí/No);Trastero (Sí/No);Jardín (Sí/No)
107567762;Piso;Particular;Centro - San Lorenzo;Gijón;Centro;297000.0;2802.0;106.0;3.0;2.0;4;43,5382305;-5,6546347;Sí;No;No;No;No;No;No;No;No
107568457;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;448000.0;3090.0;145.0;5.0;2.0;1;43,3643215;-5,8485903;Sí;No;No;No;No;No;Sí;No;No
107568523;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;115000.0;898.0;128;4.0;1.0;1;43,3725968;-5,8336405;No;No;No;No;No;No;No;No;No
107568591;Piso;Profesional;Santo Domingo-El Campillín;Oviedo;Centro-Casco Histórico;180000.0;2500.0;72.0;2.0;1.0;5;43,3566512;-5,8426753;Sí;No;No;No;No;No;No;Sí;No
107568705;Duplex;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;240000.0;2581.0;93.0;2.0;2.0;5;43,3677888;-5,8499261;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107569025;Piso;Profesional;Centro - Puerto;Gijón;Centro;260000.0;3133.0;83.0;2.0;2.0;3;43,5404621;-5,6645789;No;No;No;No;No;No;No;Sí;No
107569121;Ático;Profesional;Colloto;Oviedo;Fozaneldi-Tenderina-Ventanielles;176000.0;2000.0;88.0;3.0;2.0;3;43,3773522;-5,8027446;Sí;No;No;No;Sí;Sí;No;Sí;No
107569237;Piso;Profesional;La Arena;Gijón;Este;280000.0;3784.0;74.0;2.0;1.0;4;43,5380163;-5,6524502;Sí;No;No;No;No;No;No;No;No
107569672;Duplex;Profesional;Colloto;Oviedo;Fozaneldi-Tenderina-Ventanielles;176000.0;2000.0;88.0;3.0;2.0;3;43,3762249;-5,8029364;Sí;No;No;No;Sí;Sí;No;Sí;No
107569724;Piso;Profesional;Santo Domingo-El Campillín;Oviedo;Centro-Casco Histórico;180000.0;2500.0;72.0;2.0;1.0;5;43,3569435;-5,8401584;Sí;No;No;No;No;No;No;Sí;No
107569734;Piso;Profesional;San Lazaro-Otero-Villafría;Oviedo;San Lazaro-Otero-Villafría;200000.0;2222.0;90.0;3.0;1.0;1;43,3553135;-5,8418712;Sí;No;No;No;No;No;No;No;No
107569972;Piso;Profesional;Vallobín;Oviedo;Ciudad Naranco-Vallobín-La Florida;85000.0;2500.0;34;1.0;1.0;8;43,3669469;-5,8626503;Sí;No;No;No;No;No;No;No;No
107570043;Piso;Profesional;El Llano;Gijón;El Llano;125000.0;1645.0;76;2.0;1.0;1;43,5299774;-5,6650931;Sí;No;No;No;No;No;No;No;No
107570113;Piso;Profesional;Nuevo Gijón;Gijón;Sur;193000.0;2413.0;80.0;2.0;2.0;2;43,5309176;-5,682268;Sí;No;No;No;No;No;No;No;No
107570282;Piso;Profesional;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;179000.0;2034.0;88.0;3.0;1.0;2;43,3568211;-5,8504632;Sí;No;No;No;No;No;No;No;No
107570569;Piso;Profesional;-;Muros de Nalón;-;169000.0;2600.0;65.0;2.0;1.0;2;43,5426953;-6,1076092;Sí;No;No;No;No;No;No;No;No
107570663;Piso;Profesional;Ciudad Naranco-Prados de La Fuente;Oviedo;Ciudad Naranco-Vallobín-La Florida;185000.0;2606.0;71.0;2.0;1.0;1;43,3689286;-5,8553956;Sí;No;No;Sí;Sí;Sí;No;No;Sí
107570879;Piso;Profesional;-;Vegadeo;-;95000.0;990.0;96;3.0;2.0;4;43,4656709;-7,0545555;Sí;No;No;Sí;No;No;No;Sí;No
107571014;Piso;Particular;Tremañes;Gijón;Oeste;86000.0;1211.0;71;3.0;1.0;2;43,5269516;-5,7093179;Sí;No;No;No;No;No;No;Sí;No
107571415;Piso;Particular;-;San Martín del Rey Aurelio;-;90000.0;1000.0;90;3.0;2.0;4;43,2743673;-5,6040314;Sí;No;No;No;Sí;Sí;No;Sí;No
107571651;Piso;Profesional;-;Corvera de Asturias;-;65000.0;855.0;76;2.0;1.0;5;43,5352773;-5,9028805;No;No;No;Sí;No;No;No;No;No
107572286;Piso;Particular;-;Cangas de Onís;-;175000.0;2333.0;75.0;2.0;2.0;3;43,3510403;-5,1311144;Sí;No;No;No;No;No;No;No;No
107572469;Piso;Particular;-;Luarca - Valdés;-;90000.0;1286.0;70;3.0;2.0;1;43,5441947;-6,5349632;Sí;No;No;No;No;No;No;No;No
107572545;Piso;Profesional;El Natahoyo;Gijón;Oeste;145000.0;1510.0;96;3.0;2.0;3;43,5388548;-5,6865595;Sí;No;No;No;No;No;No;No;No
107572672;Piso;Profesional;San Lazaro-Otero-Villafría;Oviedo;San Lazaro-Otero-Villafría;200000.0;2500.0;80.0;3.0;1.0;1;43,3553307;-5,839603;No;No;No;No;Sí;Sí;No;No;No
107573098;Piso;Profesional;Centro - Puerto;Gijón;Centro;260000.0;3133.0;83.0;2.0;2.0;3;43,5379662;-5,6625254;No;No;No;No;No;No;No;No;No
107573201;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;239000.0;2153.0;111.0;3.0;2.0;4;43,3751373;-5,8313049;Sí;No;No;No;Sí;Sí;No;Sí;No
107573625;Piso;Particular;-;Avilés;Puerta de la Villa - Arbolón;129000.0;1358.0;95;3.0;1.0;6;43,5512406;-5,9186957;Sí;No;No;No;No;No;No;No;No
107574021;Piso;Particular;-;Siero;La Fresneda;210000.0;2039.0;103.0;3.0;3.0;3;43,4147275;-5,7923523;Sí;No;No;No;Sí;Sí;No;Sí;Sí
107574302;Piso;Particular;El Llano;Gijón;El Llano;168000.0;1931.0;87.0;3.0;1.0;3;43,5312042;-5,6684886;Sí;No;No;No;No;No;No;No;No
107575511;Piso;Profesional;Centro - Puerto;Gijón;Centro;299000.0;2931.0;102.0;3.0;1.0;4;43,5416617;-5,6694817;Sí;No;No;No;No;No;No;No;No
107575521;Duplex;Profesional;Ceares - Jesuitas;Gijón;Este;259000.0;2846.0;91.0;2.0;2.0;5;43,5339213;-5,6592815;Sí;No;No;No;No;No;No;Sí;No
107575526;Piso;Profesional;-;Villaviciosa;Villaviciosa;160000.0;2254.0;71.0;2.0;2.0;2;43,4850158;-5,4351197;Sí;No;No;No;Sí;Sí;No;Sí;No
107575617;Piso;Particular;-;Lastres;-;92000.0;1769.0;52;1.0;1.0;2;43,5122468;-5,2686803;No;No;No;No;No;No;No;No;No
107575668;Piso;Profesional;Fontán;Oviedo;Centro-Casco Histórico;345000.0;4481.0;77.0;2.0;2.0;2;43,3616122;-5,8470433;Sí;No;No;No;No;No;No;No;No
107575979;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;176500.0;3209.0;55.0;1.0;1.0;1;43,366326;-5,8454866;Sí;No;No;No;Sí;Sí;No;Sí;No
107576615;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;250000.0;1543.0;162.0;5.0;2.0;2;43,3645347;-5,8473372;Sí;No;No;No;No;No;No;No;No
107576816;Ático;Profesional;La Ería;Oviedo;Buenavista-Ería-Montecerrao;165000.0;2895.0;57.0;1.0;1.0;6;43,3599293;-5,8668714;Sí;No;No;No;Sí;Sí;No;Sí;No
107577725;Piso;Particular;Vallobín;Oviedo;Ciudad Naranco-Vallobín-La Florida;284800.0;3164.0;90.0;2.0;2.0;1;43,3667331;-5,866677;Sí;No;No;No;No;No;No;Sí;No
107577922;Piso;Particular;-;Langreo;Sama;142000.0;1868.0;76;2.0;2.0;3;43,2973218;-5,684755;Sí;No;No;No;Sí;Sí;No;Sí;No
107578263;Piso;Particular;-;Cudillero;-;145000.0;2231.0;65;3.0;1.0;1;43,5614729;-6,1478169;No;No;No;No;No;No;No;No;No
107578636;Piso;Particular;Nuevo Roces;Gijón;Sur;198000.0;2475.0;80.0;2.0;2.0;4;43,5085652;-5,6727173;Sí;No;No;No;Sí;Sí;No;Sí;Sí
107578676;Piso;Profesional;-;Ribadesella;-;290000.0;2816.0;103.0;3.0;2.0;2;43,4618333;-5,0604997;No;No;No;No;No;No;No;No;No
107578754;Piso;Particular;-;Ribadesella;-;159000.0;2789.0;57.0;1.0;1.0;1;43,4647598;-5,0809383;No;No;No;No;Sí;Sí;No;No;Sí
107578775;Piso;Profesional;-;San Martín del Rey Aurelio;-;64840.0;720.0;90;3.0;2.0;4;43,2869435;-5,6328393;Sí;No;No;No;No;No;No;No;No
107579099;Piso;Profesional;Ceares - Jesuitas;Gijón;Este;136300.0;1867.0;73;3.0;2.0;4;43,5307963;-5,6590125;No;No;No;No;No;No;No;No;No
107579101;Piso;Profesional;La Arena;Gijón;Este;270000.0;3068.0;88.0;3.0;2.0;4;43,5386764;-5,6529235;Sí;No;No;No;No;No;No;No;No
107579590;Piso;Profesional;San Lazaro-Otero-Villafría;Oviedo;San Lazaro-Otero-Villafría;135000.0;2368.0;57;1.0;1.0;3;43,3518177;-5,8428786;Sí;No;No;Sí;Sí;No;No;Sí;No
107579611;Ático;Profesional;San Lazaro-Otero-Villafría;Oviedo;San Lazaro-Otero-Villafría;360000.0;2535.0;142.0;3.0;2.0;6;43,3518177;-5,8428786;Sí;No;No;Sí;Sí;No;No;Sí;No
107579636;Piso;Profesional;San Lazaro-Otero-Villafría;Oviedo;San Lazaro-Otero-Villafría;175000.0;2536.0;69.0;2.0;2.0;1;43,3518177;-5,8428786;Sí;No;No;No;Sí;No;No;Sí;No
107579938;Piso;Profesional;Viesques;Gijón;Este;247500.0;3056.0;81.0;2.0;2.0;3;43,5260263;-5,6508729;Sí;No;No;No;No;No;No;Sí;No
107580562;Piso;Profesional;San Lazaro-Otero-Villafría;Oviedo;San Lazaro-Otero-Villafría;230000.0;2323.0;99.0;3.0;2.0;1;43,3518177;-5,8428786;Sí;No;No;Sí;Sí;No;No;Sí;No
107581081;Piso;Profesional;-;Langreo;Ciaño - Zona Rural;34700.0;526.0;66;3.0;1.0;1;43,2886692;-5,6672286;No;No;No;No;No;No;No;No;No
107581118;Piso;Profesional;Plaza de América;Oviedo;Centro-Casco Histórico;425000.0;2891.0;147.0;4.0;2.0;5;43,3593034;-5,8557957;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107581528;Piso;Particular;La Florida;Oviedo;Ciudad Naranco-Vallobín-La Florida;360000.0;2975.0;121.0;4.0;2.0;4;43,3679157;-5,870952;Sí;No;No;Sí;Sí;Sí;No;Sí;Sí
107582028;Piso;Profesional;Ciudad Naranco-Prados de La Fuente;Oviedo;Ciudad Naranco-Vallobín-La Florida;490000.0;3858.0;127.0;4.0;2.0;5;43,3628944;-5,8567073;Sí;No;No;No;Sí;Sí;No;Sí;No
107582085;Piso;Particular;-;Avilés;El Carbayedo - El Quirinal;230000.0;2255.0;102.0;3.0;2.0;7;43,5561872;-5,93035;Sí;No;No;No;Sí;Sí;No;Sí;No
107582141;Piso;Profesional;El Llano - Pryca;Gijón;El Llano;150000.0;2113.0;71.0;3.0;1.0;2;43,5334004;-5,6640562;Sí;No;No;No;No;No;No;No;No
107582299;Piso;Particular;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;410000.0;1775.0;231.0;8.0;2.0;1;43,3607459;-5,8490939;Sí;No;No;No;No;No;No;No;No
107582514;Piso;Profesional;La Florida;Oviedo;Ciudad Naranco-Vallobín-La Florida;215000.0;2590.0;83.0;3.0;2.0;3;43,3684503;-5,8795575;Sí;No;No;No;Sí;Sí;No;Sí;No
107583363;Piso;Profesional;-;Langreo;Sama;59900.0;1109.0;54;1.0;1.0;1;43,2933997;-5,6805889;Sí;No;No;No;No;No;No;Sí;No
107583700;Piso;Profesional;-;Langreo;La Felguera;125000.0;1712.0;73;2.0;2.0;1;43,3043208;-5,6890711;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107583703;Piso;Profesional;Jove - Veriña;Gijón;Oeste;153000.0;1759.0;87.0;2.0;2.0;2;43,5418132;-5,7098266;Sí;No;No;No;Sí;Sí;No;Sí;No
107584182;Piso;Profesional;-;Gozón;Luanco - Aramar - Antromero;135000.0;3214.0;42;1.0;1.0;1;43,6224369;-5,7868104;No;No;No;No;Sí;Sí;No;Sí;No
107584579;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;135000.0;2935.0;46;1.0;1.0;4;43,3645738;-5,8527427;Sí;No;No;No;No;No;No;No;No
107584739;Piso;Profesional;Santo Domingo-El Campillín;Oviedo;Centro-Casco Histórico;170000.0;2833.0;60.0;1.0;1.0;2;43,3593445;-5,8432126;Sí;No;No;Sí;No;No;No;No;No
107585585;Piso;Profesional;Fozaneldi-Tenderina;Oviedo;Fozaneldi-Tenderina-Ventanielles;150000.0;1974.0;76.0;2.0;2.0;3;43,3645597;-5,8325476;Sí;No;No;No;No;No;No;Sí;No
107585777;Piso;Profesional;-;Siero;La Pola Siero;165000.0;1941.0;85.0;2.0;1.0;3;43,3934162;-5,6591734;Sí;No;No;No;Sí;Sí;No;Sí;No
107585933;Piso;Profesional;-;Langreo;La Felguera;47000.0;783.0;60;4.0;1.0;3;43,3099466;-5,6860095;No;No;No;No;No;No;No;No;No
107588102;Piso;Profesional;Plaza de América;Oviedo;Centro-Casco Histórico;268000.0;2252.0;119.0;4.0;2.0;1;43,3631108;-5,8564573;Sí;No;No;No;No;No;No;No;No
107588776;Piso;Profesional;-;Villaviciosa;Villaviciosa;165000.0;2463.0;67.0;1.0;1.0;1;43,4811161;-5,4335451;Sí;No;No;No;No;No;No;Sí;No
107590348;Piso;Profesional;-;Llanes;Llanes;425000.0;2125.0;200.0;6.0;4.0;1;43,4185018;-4,7528831;No;No;No;No;No;No;No;No;No
107591345;Piso;Particular;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;155000.0;2719.0;57.0;1.0;1.0;3;43,3725068;-5,8319521;Sí;No;No;No;Sí;Sí;No;Sí;No
107591882;Piso;Profesional;-;Langreo;Sama;65000.0;448.0;145;4.0;2.0;3;43,2948001;-5,683171;Sí;No;No;No;No;No;No;Sí;No
107592212;Piso;Profesional;La Calzada;Gijón;Oeste;160000.0;1509.0;106.0;3.0;2.0;4;43,5413779;-5,6993395;Sí;No;No;No;No;No;No;No;No
107592342;Piso;Profesional;Pumarín;Gijón;Sur;125000.0;1689.0;74;3.0;1.0;2;43,5258511;-5,6760109;No;No;No;No;No;No;No;Sí;No
107592420;Piso;Profesional;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;179000.0;2034.0;88.0;3.0;1.0;2;43,3557249;-5,8530307;Sí;No;No;Sí;No;No;No;No;No
107592422;Piso;Profesional;Fozaneldi-Tenderina;Oviedo;Fozaneldi-Tenderina-Ventanielles;190000.0;1900.0;100.0;3.0;2.0;7;43,3645063;-5,8346686;Sí;No;No;Sí;No;No;No;No;No
107592422;Piso;Profesional;Fozaneldi-Tenderina;Oviedo;Fozaneldi-Tenderina-Ventanielles;190000.0;1900.0;100.0;3.0;2.0;7;43,3645063;-5,8346686;Sí;No;No;Sí;No;No;No;No;No
107592423;Piso;Profesional;-;Muros de Nalón;-;169000.0;2600.0;65.0;2.0;1.0;2;43,5440324;-6,0982726;Sí;No;Sí;No;Sí;Sí;No;No;Sí
107592479;Piso;Profesional;Buenavista;Oviedo;Buenavista-Ería-Montecerrao;200000.0;2083.0;96.0;3.0;2.0;2;43,3584859;-5,864438;Sí;No;No;No;No;No;No;No;No
107593265;Piso;Profesional;-;Lena;-;84000.0;1024.0;82;3.0;2.0;3;43,1568559;-5,8292866;Sí;No;No;No;Sí;No;No;Sí;No
107593291;Piso;Profesional;-;Avilés;El Pozón - Villalegre - La Luz;64000.0;1103.0;58;3.0;1.0;3;43,5395043;-5,9404701;No;No;No;Sí;No;No;No;No;No
107593520;Piso;Profesional;La Arena;Gijón;Este;375000.0;2841.0;132.0;3.0;2.0;9;43,5385556;-5,6505783;Sí;No;No;No;Sí;Sí;No;Sí;No
107593685;Piso;Profesional;Santo Domingo-El Campillín;Oviedo;Centro-Casco Histórico;145000.0;2417.0;60;1.0;1.0;3;43,3623053;-5,8413204;Sí;No;No;No;No;No;No;No;No
107593794;Piso;Profesional;-;Avilés;Centro;199000.0;1793.0;111.0;2.0;1.0;1;43,5552627;-5,9284768;Sí;No;No;Sí;No;No;No;Sí;No
107594797;Piso;Profesional;Viesques;Gijón;Este;270000.0;3103.0;87.0;2.0;2.0;1;43,5251487;-5,650552;Sí;No;No;No;Sí;Sí;No;Sí;No
107594798;Piso;Profesional;Viesques;Gijón;Este;292000.0;3356.0;87.0;2.0;2.0;1;43,5251487;-5,650552;Sí;No;No;No;Sí;Sí;No;Sí;No
107595036;Piso;Profesional;-;San Martín del Rey Aurelio;-;60000.0;667.0;90;3.0;1.0;3;43,2717086;-5,5917951;Sí;No;No;Sí;No;No;No;No;No
107595556;Piso;Profesional;La Arena;Gijón;Este;299900.0;3408.0;88.0;3.0;2.0;4;43,5386764;-5,6529235;Sí;No;No;No;Sí;Sí;No;No;No
107595559;Piso;Profesional;-;Avilés;Centro;127995.0;1454.0;88;3.0;1.0;8;43,55509;-5,9289013;Sí;No;No;Sí;No;No;No;No;No
107595683;Piso;Particular;Viesques;Gijón;Este;275000.0;3161.0;87.0;2.0;2.0;3;43,5279482;-5,6508963;Sí;No;No;No;Sí;Sí;No;Sí;Sí
107595847;Piso;Profesional;-;Avilés;El Pozón - Villalegre - La Luz;105000.0;1419.0;74;2.0;2.0;1;43,5390136;-5,9038547;Sí;No;No;No;Sí;Sí;No;Sí;No
107595853;Piso;Profesional;Centro - Puerto;Gijón;Centro;120300.0;1266.0;95;4.0;1.0;2;43,541889;-5,6622919;No;No;No;No;No;No;No;No;No
107595861;Piso;Profesional;-;Avilés;El Pozón - Villalegre - La Luz;118000.0;1553.0;76;2.0;2.0;5;43,539781;-5,9048315;Sí;No;No;No;Sí;Sí;No;Sí;No
107595882;Piso;Profesional;-;Avilés;El Pozón - Villalegre - La Luz;92000.0;1533.0;60;2.0;1.0;2;43,5363412;-5,9053415;Sí;No;No;No;Sí;Sí;No;Sí;No
107595898;Piso;Profesional;-;Avilés;Centro;109000.0;1101.0;99;3.0;1.0;1;43,5526985;-5,9173003;Sí;No;No;No;No;No;No;No;No
107597406;Piso;Particular;-;Siero;Lugones;119999.0;960.0;125;3.0;2.0;1;43,4018798;-5,8051324;No;No;No;Sí;No;No;No;No;No
107597519;Piso;Profesional;-;Pravia;-;70000.0;1273.0;55;1.0;1.0;4;43,4869343;-6,1131606;Sí;No;No;No;No;No;No;Sí;No
107597573;Piso;Profesional;Milán-Pumarín;Oviedo;Corredoria-Huca-Teatinos;178000.0;2023.0;88.0;3.0;1.0;1;43,3691198;-5,8491961;Sí;No;No;No;Sí;Sí;No;Sí;No
107598645;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;215000.0;2087.0;103.0;3.0;2.0;3;43,3723998;-5,8299771;Sí;No;No;No;Sí;Sí;No;Sí;No
107599580;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;124500.0;3192.0;39;1.0;1.0;3;43,3642987;-5,848087;Sí;No;No;No;No;No;No;No;No
107599581;Piso;Profesional;Centro - San Lorenzo;Gijón;Centro;360000.0;5070.0;71.0;2.0;2.0;4;43,5393144;-5,6548288;Sí;No;No;No;No;No;No;No;No
107599973;Piso;Profesional;-;Langreo;La Felguera;168000.0;1680.0;100.0;3.0;2.0;4;43,3098188;-5,6920983;Sí;No;No;No;Sí;Sí;No;Sí;No
107600090;Piso;Profesional;-;Oviedo;San Claudio-Trubia-Las Caldas;114900.0;1277.0;90;3.0;2.0;3;43,3601238;-5,9203798;Sí;No;No;No;Sí;Sí;No;Sí;No
107600122;Piso;Particular;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;180000.0;2813.0;64.0;2.0;1.0;6;43,3571603;-5,8502099;Sí;No;No;No;No;No;No;No;No
107600306;Ático;Profesional;Corredoria-La Carisa-Prado de La Vega;Oviedo;Corredoria-Huca-Teatinos;299995.0;1911.0;157.0;3.0;2.0;5;43,3801004;-5,8196278;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107601131;Chalet;Profesional;-;Siero;La Fresneda;235000.0;1442.0;163.0;3.0;3.0;-;43,4133603;-5,7880148;No;No;No;No;Sí;Sí;No;No;Sí
107601601;Piso;Profesional;-;Castrillon;Salinas;215000.0;2756.0;78.0;1.0;1.0;6;43,5710458;-5,9544826;Sí;No;No;No;Sí;Sí;No;No;No
107601647;Piso;Profesional;Centro - San Lorenzo;Gijón;Centro;338000.0;3282.0;103.0;3.0;2.0;2;43,538535;-5,6568394;Sí;No;No;No;No;No;No;Sí;No
107601728;Ático;Profesional;Centro - Puerto;Gijón;Centro;320000.0;3368.0;95.0;3.0;1.0;8;43,5407689;-5,6622857;Sí;No;No;Sí;No;No;No;Sí;No
107601729;Piso;Profesional;-;Langreo;Sama;38500.0;381.0;101;3.0;1.0;5;43,2939946;-5,6762351;No;No;No;No;No;No;No;Sí;No
107601804;Piso;Profesional;Argañosa;Oviedo;Buenavista-Ería-Montecerrao;99000.0;1597.0;62;1.0;1.0;2;43,3634397;-5,8633104;Sí;No;No;No;No;No;No;No;No
107601878;Piso;Particular;Fozaneldi-Tenderina;Oviedo;Fozaneldi-Tenderina-Ventanielles;130000.0;1368.0;95;3.0;1.0;Entreplanta;43,3650916;-5,8342867;No;No;No;No;No;No;No;Sí;No
107602190;Duplex;Profesional;-;Grado;-;290000.0;1568.0;185.0;4.0;3.0;3;43,3865487;-6,0712262;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107602382;Piso;Particular;-;Langreo;Sama;98500.0;842.0;117;3.0;2.0;1;43,2961142;-5,6843591;Sí;No;No;No;No;No;No;Sí;No
107602402;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;105000.0;2561.0;41;1.0;1.0;1;43,3659378;-5,8499501;Sí;No;No;No;No;No;No;No;No
107603392;Piso;Profesional;Fozaneldi-Tenderina;Oviedo;Fozaneldi-Tenderina-Ventanielles;145000.0;1629.0;89;2.0;1.0;1;43,3636246;-5,8358562;Sí;No;No;Sí;No;No;No;Sí;No
107603714;Piso;Profesional;Cimadevilla;Gijón;Centro;230000.0;2421.0;95.0;3.0;1.0;2;43,5469212;-5,6657139;No;No;No;No;No;No;No;No;No
107603744;Piso;Profesional;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;540000.0;3273.0;165.0;4.0;3.0;3;43,3575244;-5,8473533;Sí;No;No;No;Sí;Sí;No;Sí;No
107603745;Piso;Profesional;Santo Domingo-El Campillín;Oviedo;Centro-Casco Histórico;315000.0;2625.0;120.0;4.0;1.0;7;43,3581494;-5,8415201;Sí;No;No;Sí;No;No;No;Sí;No
107603758;Piso;Profesional;-;Oviedo;San Claudio-Trubia-Las Caldas;114900.0;1277.0;90;3.0;2.0;3;43,3614245;-5,9221912;Sí;No;No;No;Sí;Sí;No;No;No
107603769;Piso;Profesional;Santo Domingo-El Campillín;Oviedo;Centro-Casco Histórico;142000.0;1671.0;85;3.0;1.0;4;43,3605076;-5,8393701;Sí;No;No;No;No;No;No;No;No
107604023;Piso;Particular;-;Riosa;-;85000.0;850.0;100;3.0;2.0;1;43,2329829;-5,8802038;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107604175;Piso;Profesional;-;Cudillero;-;145000.0;2544.0;57;1.0;1.0;2;43,5628866;-6,2324441;Sí;No;No;No;No;No;No;Sí;No
107604605;Piso;Particular;Ciudad Naranco-Prados de La Fuente;Oviedo;Ciudad Naranco-Vallobín-La Florida;170000.0;2429.0;70.0;3.0;1.0;8;43,3670903;-5,8559101;Sí;No;No;No;No;No;No;Sí;No
107604703;Piso;Profesional;El Llano - Pryca;Gijón;El Llano;110000.0;1410.0;78;3.0;1.0;4;43,5355963;-5,6673555;No;No;No;No;No;No;No;No;No
107605062;Piso;Profesional;-;Langreo;Sama;75500.0;944.0;80;2.0;1.0;2;43,2975537;-5,6845441;Sí;No;No;No;No;No;No;Sí;No
107605478;Piso;Profesional;-;Avilés;El Carbayedo - El Quirinal;230000.0;1769.0;130.0;4.0;2.0;2;43,5550485;-5,9299517;Sí;No;No;Sí;No;No;No;No;No
107605663;Piso;Profesional;La Calzada;Gijón;Oeste;105000.0;1221.0;86;3.0;1.0;3;43,5423695;-5,6982437;No;No;No;Sí;No;No;No;Sí;Sí
107605802;Piso;Profesional;-;Infiesto;-;79000.0;564.0;140;4.0;1.0;2;43,347048;-5,3603953;No;No;No;No;No;No;No;Sí;No
107606173;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;139900.0;2544.0;55;2.0;1.0;3;43,3747032;-5,8358132;Sí;No;No;No;No;No;No;Sí;No
107606501;Piso;Profesional;-;Boal;-;69000.0;531.0;130;3.0;2.0;1;43,4267174;-6,8177749;No;No;No;No;Sí;Sí;No;Sí;No
107607238;Piso;Profesional;-;Avilés;Centro;209000.0;1472.0;142.0;4.0;3.0;1;43,5593188;-5,9274785;Sí;No;No;No;Sí;Sí;No;Sí;No
107608032;Piso;Profesional;Ciudad Naranco-Prados de La Fuente;Oviedo;Ciudad Naranco-Vallobín-La Florida;121000.0;2161.0;56;3.0;1.0;3;43,3686605;-5,8573428;Sí;No;No;No;No;No;No;No;No
107608267;Piso;Profesional;-;Langreo;La Felguera;32500.0;533.0;61;3.0;1.0;5;43,3164807;-5,6825916;No;No;No;No;No;No;No;No;No
107608337;Piso;Profesional;La Calzada;Gijón;Oeste;119900.0;3241.0;37;1.0;1.0;4;43,5403211;-5,7014881;Sí;No;No;No;No;No;No;Sí;No
107608533;Piso;Profesional;-;Mieres del Camino;Figaredo - Turón;119900.0;1175.0;102;3.0;2.0;1;43,2091352;-5,7449631;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107609558;Piso;Profesional;-;Siero;Lugones;110000.0;1294.0;85;3.0;1.0;1;43,401692;-5,8107923;Sí;No;No;Sí;No;No;No;No;No
107609682;Piso;Particular;-;Mieres del Camino;La Villa - Bazuelo;98000.0;1307.0;75;3.0;1.0;5;43,2504353;-5,7748806;Sí;No;No;No;No;No;No;No;No
107610880;Piso;Particular;Centro - Puerto;Gijón;Centro;460000.0;4510.0;102.0;2.0;2.0;2;43,5415896;-5,6642072;Sí;No;No;No;Sí;Sí;No;Sí;No
107611479;Piso;Profesional;-;Gozón;Luanco - Aramar - Antromero;150000.0;2143.0;70.0;2.0;1.0;2;43,6139244;-5,7963783;Sí;No;No;No;Sí;Sí;No;Sí;No
107612438;Piso;Profesional;Vallobín;Oviedo;Ciudad Naranco-Vallobín-La Florida;169900.0;1588.0;107.0;3.0;2.0;5;43,3688453;-5,8641015;Sí;No;No;No;Sí;Sí;No;No;No
107612616;Piso;Profesional;-;Ribadesella;-;230000.0;3108.0;74.0;2.0;2.0;1;43,4674957;-5,0831873;Sí;No;No;Sí;Sí;Sí;No;Sí;No
107612657;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;235000.0;2423.0;97.0;2.0;2.0;10;43,3751692;-5,8330446;Sí;No;No;No;Sí;Sí;No;Sí;No
107613641;Piso;Profesional;La Calzada;Gijón;Oeste;95000.0;1250.0;76;2.0;1.0;2;43,5382329;-5,7034109;No;No;No;No;No;No;No;No;No
